Problema,Solver,Status,Tempo_Segundos,Valor_Objetivo,F_Star,Gap,Dual_Infeasibility,Primal_Infeasibility,Iteracoes,Timestamp
ex9_2_8,UnoSolver,LOCALLY_SOLVED,0.0357783,1.5,1.5,0.0,1.5,NaN,0,2026-05-23T07:30:01.623
gtm,UnoSolver,ERRO: LoadError,300.0,NaN,543.5651,NaN,NaN,NaN,0,2026-05-23T07:30:01.728
harker,UnoSolver,ERRO: LoadError,300.0,NaN,-986.5135,NaN,NaN,NaN,0,2026-05-23T07:30:01.770
haverly,UnoSolver,LOCALLY_SOLVED,0.058572,-400.0000000000002,-400.0,5.670166469906036e-16,-400.0,NaN,0,2026-05-23T07:30:01.859
hhfair,UnoSolver,ERRO: LoadError,300.0,NaN,-87.159,NaN,NaN,NaN,0,2026-05-23T07:30:01.893
himmel16,UnoSolver,OTHER_ERROR,0.5596361,-0.6571638698333814,-0.866,0.1119164684708567,-0.5760854301308069,NaN,0,2026-05-23T07:30:02.508
house,UnoSolver,LOCALLY_SOLVED,0.5038144,-4500.0,-4500.0,0.0,-4500.0,NaN,0,2026-05-23T07:30:03.063
hydro,UnoSolver,ITERATION_LIMIT,5.2917604,978324.8,4.366944e6,0.7759702034259649,5705.872367688872,NaN,0,2026-05-23T07:30:08.421
immun,UnoSolver,OTHER_ERROR,0.1556357,0.0,0.0,0.0,0.0,NaN,0,2026-05-23T07:30:08.625
launch,UnoSolver,ERRO: LoadError,300.0,NaN,2257.7976,NaN,NaN,NaN,0,2026-05-23T07:30:08.725
least,UnoSolver,ERRO: LoadError,300.0,NaN,14085.1398,NaN,NaN,NaN,0,2026-05-23T07:30:08.757
linear,UnoSolver,ITERATION_LIMIT,5.1224246,-257.1875381929611,89.0,3.846528202144012,88.46455734712501,NaN,0,2026-05-23T07:30:13.952
lnts100,UnoSolver,LOCALLY_SOLVED,1.264155,0.5545954011666261,0.5546,2.9582100694019166e-6,0.40754206674974724,NaN,0,2026-05-23T07:30:16.344
lnts50,UnoSolver,LOCALLY_SOLVED,0.5681254,0.5546687621884377,0.5547,2.0092501165641993e-5,0.40754998840431744,NaN,0,2026-05-23T07:30:17.483
meanvar,UnoSolver,ITERATION_LIMIT,2.404259,4.838775515625192,5.2434,0.06480835512297912,0.4644362586454942,NaN,0,2026-05-23T07:30:19.915
mhw4d,UnoSolver,ERRO: LoadError,300.0,NaN,0.0293,NaN,NaN,NaN,0,2026-05-23T07:30:19.927
minlphi,UnoSolver,LOCALLY_SOLVED,0.0539156,582.2361420430406,582.2361,7.208579954816449e-8,535.1723078979029,NaN,0,2026-05-23T07:30:20.191
nemhaus,UnoSolver,LOCALLY_SOLVED,0.1011092,31.0,31.0,0.0,62.0,NaN,0,2026-05-23T07:30:20.310
otpop,UnoSolver,ERRO: LoadError,300.0,NaN,0.0,NaN,NaN,NaN,0,2026-05-23T07:30:20.468
pindyck,UnoSolver,ERRO: LoadError,300.0,NaN,-1612.1783,NaN,NaN,NaN,0,2026-05-23T07:30:20.608
pollut,UnoSolver,ERRO: LoadError,300.0,NaN,-5.3532686288e6,NaN,NaN,NaN,0,2026-05-23T07:30:20.655
polygon100,UnoSolver,LOCALLY_SOLVED,51.9758797,-0.7849911748959,-0.6791,0.06306424566487996,-0.03103459268142851,NaN,0,2026-05-23T07:31:22.521
polygon25,UnoSolver,LOCALLY_SOLVED,0.3761788,-0.7781975925828295,-0.7722,0.0033842639560035565,-0.16736647778552174,NaN,0,2026-05-23T07:31:23.584
polygon50,UnoSolver,LOCALLY_SOLVED,4.8927694,-0.7837858625137811,-0.7757,0.004553619707034512,-0.0806808024629535,NaN,0,2026-05-23T07:31:31.532
process,UnoSolver,LOCALLY_SOLVED,0.048423,-1161.3366023649207,-1161.3366,2.0346263267189513e-9,-2053.5852196570513,NaN,0,2026-05-23T07:31:31.620
prolog,UnoSolver,LOCALLY_SOLVED,0.0575231,1.0621852958438893,0.0,1.0621852958438893,-381.5487708342545,NaN,0,2026-05-23T07:31:31.746
qp1,UnoSolver,LOCALLY_SOLVED,0.0360084,0.0008093150503719615,0.0008,9.307604288530635e-6,0.0016186301007438493,NaN,0,2026-05-23T07:31:32.728
qp2,UnoSolver,LOCALLY_SOLVED,0.0395115,0.000809315050372017,0.0008,9.307604288586102e-6,0.001618630100743823,NaN,0,2026-05-23T07:31:33.146
qp3,UnoSolver,LOCALLY_SOLVED,0.0396187,0.0008093150503719294,0.0008,9.30760428849857e-6,0.0016186301007438569,NaN,0,2026-05-23T07:31:33.695
qp4,UnoSolver,LOCALLY_SOLVED,0.0390849,0.0008093150503719251,0.0008,9.307604288494236e-6,0.001618630100743893,NaN,0,2026-05-23T07:31:34.055
qp5,UnoSolver,LOCALLY_SOLVED,0.0356681,0.43145589662060424,0.4315,3.080920670328648e-5,0.4314558966206046,NaN,0,2026-05-23T07:31:34.444
ramsey,UnoSolver,ERRO: LoadError,300.0,NaN,-2.4875,NaN,NaN,NaN,0,2026-05-23T07:31:34.489
rbrock,UnoSolver,LOCALLY_SOLVED,0.1299573,-2.2413238069672636e-10,0.0,2.2413238069672636e-10,0.0,NaN,0,2026-05-23T07:31:34.639
robot50,UnoSolver,ERRO: LoadError,300.0,NaN,9.1469,NaN,NaN,NaN,0,2026-05-23T07:31:35.815
rocket100,UnoSolver,ITERATION_LIMIT,182.4699515,-1.0087731098710526,-1.0126,0.0019014658297462608,-0.9872227811339086,NaN,0,2026-05-23T07:34:39.784
rocket50,UnoSolver,OTHER_ERROR,28.4349926,-1.0128163330126527,-1.0128,8.11457305882489e-6,-4.5508295814557345,NaN,0,2026-05-23T07:35:08.989
sambal,UnoSolver,LOCALLY_SOLVED,0.064627,3.96822036176357,3.9682,4.098418656635859e-6,1028.0000000000002,NaN,0,2026-05-23T07:35:09.099
sample,UnoSolver,LOCALLY_SOLVED,0.043478,726.6793577763599,726.6367,5.8625102829302495e-5,0.0,NaN,0,2026-05-23T07:35:09.163
ship,UnoSolver,ERRO: LoadError,300.0,NaN,0.0,NaN,NaN,NaN,0,2026-05-23T07:35:09.209
srcpm,UnoSolver,ERRO: LoadError,300.0,NaN,2109.7818,NaN,NaN,NaN,0,2026-05-23T07:35:09.313
turkey,UnoSolver,OTHER_ERROR,10.0612535,-22210.510885124455,-29330.158,0.24273324342924152,-116.2385205774822,NaN,0,2026-05-23T07:35:20.855
wall,UnoSolver,LOCALLY_SOLVED,0.0341915,1.0000046575934247,-1.0,1.0000023287967124,0.5000046563910644,NaN,0,2026-05-23T07:35:20.915
water,UnoSolver,ERRO: LoadError,300.0,NaN,906.3519,NaN,NaN,NaN,0,2026-05-23T07:35:20.969
weapons,UnoSolver,ERRO: LoadError,300.0,NaN,-1735.57,NaN,NaN,NaN,0,2026-05-23T07:35:21.064
bearing,UnoSolver,ITERATION_LIMIT,14.7640658,1.2030105035553877,NaN,NaN,0.0,NaN,0,2026-05-27T17:10:41.929
camshape400,UnoSolver,ERRO: LoadError,300.0,NaN,NaN,NaN,NaN,NaN,0,2026-05-27T17:10:44.244
camshape800,UnoSolver,TIME_LIMIT,300.7809346,-4.589178558000046,NaN,NaN,1.1528978547212514,NaN,0,2026-05-27T17:15:50.101
catmix400,UnoSolver,ERRO: LoadError,300.0,NaN,NaN,NaN,NaN,NaN,0,2026-05-27T17:15:50.193
catmix800,UnoSolver,OTHER_ERROR,18.65048,-0.00010555796815844358,NaN,NaN,-1.0175520632910557,NaN,0,2026-05-27T17:16:17.188
ex8_2_2,UnoSolver,OTHER_ERROR,137.7134268,-150.0,NaN,NaN,0.0,NaN,0,2026-05-27T17:18:54.835
ex8_2_3,UnoSolver,DUAL_INFEASIBLE,3.2473497,-1.844674407370955e20,NaN,NaN,0.0,NaN,0,2026-05-27T17:19:29.883
ex8_2_5,UnoSolver,TIME_LIMIT,313.5174744,1.002197265625,NaN,NaN,14.877376276517072,NaN,0,2026-05-27T17:24:54.609
flowchan100,UnoSolver,TIME_LIMIT,300.4666774,0.0,NaN,NaN,0.0,NaN,0,2026-05-27T17:30:02.092
flowchan200,UnoSolver,TIME_LIMIT,301.6343969,0.0,NaN,NaN,0.0,NaN,0,2026-05-27T17:35:17.884
